date,special,prize1,prize2_1,prize2_2,prize3_1,prize3_2,prize3_3,prize3_4,prize3_5,prize3_6,prize4_1,prize4_2,prize4_3,prize4_4,prize5_1,prize5_2,prize5_3,prize5_4,prize5_5,prize5_6,prize6_1,prize6_2,prize6_3,prize7_1,prize7_2,prize7_3,prize7_4
2007-10-19,30795,2530,91367,65114,30821,75237,50427,36851,52138,7486,580,689,8184,187,6768,8966,250,6646,2523,1845,174,309,752,6,95,78,1
2007-10-20,57085,41610,52062,20275,2772,3850,12548,2152,57624,33685,2982,6143,5258,6397,1138,9264,122,1597,9202,4728,456,934,483,91,44,84,66
2007-10-21,56695,70938,14610,27773,94675,34856,12266,35111,47373,47282,6973,3894,8387,5463,5004,846,9447,6660,5667,3465,954,902,965,27,99,84,9
2007-10-22,71365,11970,9086,21100,41050,43588,8271,45081,2545,80095,4961,9081,2882,4694,302,7881,1584,6813,2848,7330,231,663,354,98,75,46,89
2007-10-23,50888,19729,80534,83557,43351,16588,86706,22445,56567,38240,1082,5839,486,582,4614,4401,6200,6798,8466,6696,341,827,367,25,12,32,56
2007-10-24,38915,54322,5260,48603,15315,2992,49864,831,68475,9563,821,837,859,2908,3304,4173,722,7259,783,820,356,530,847,75,41,29,79
2007-10-25,84921,81617,69973,78807,36243,73099,35673,90544,8878,99967,4784,5853,8341,3447,2918,227,8512,2136,8820,565,655,578,905,90,66,7,45
2007-10-26,53010,72886,52527,41466,77669,45723,8722,84070,13216,39945,1150,1461,4599,6804,7544,3615,8425,668,9700,4799,784,578,739,76,28,59,48
2007-10-27,5972,73828,69765,40451,47943,91751,48620,83004,19871,99831,4919,7449,6305,685,9527,3663,900,5738,84,744,157,816,399,36,38,37,16
2007-10-28,37337,57176,14021,84589,7504,40701,76137,41237,76819,61220,9780,2003,5188,3293,1117,7280,6176,9049,2396,8011,774,999,579,87,86,5,49
2007-10-29,95878,21636,63337,59281,80886,66965,83843,50619,1165,23931,6043,1420,2639,4781,9619,2915,1948,8157,9262,678,752,656,56,46,50,39,76
2007-10-30,97652,43056,54039,93718,24813,24733,6294,44202,70247,84608,3242,2515,5618,1193,7461,5920,228,1445,374,3674,699,984,755,15,46,91,99
2007-10-31,70956,33386,7244,68428,6500,28733,72058,68528,86467,84684,7896,6970,2732,5386,7687,2193,6201,8324,8613,7724,205,931,986,20,90,65,14
2007-11-01,80884,28422,69711,15024,52800,72571,21856,36923,45510,35295,27,8594,5449,5817,4433,9390,946,9490,665,9952,233,767,698,67,80,46,70
2007-11-02,36054,55734,60287,91606,58532,55755,93127,55531,88744,78247,2876,2163,5479,6701,8957,4043,2451,2659,9250,2412,793,871,853,66,77,2,73
2007-11-03,48891,70088,48861,49510,54001,3977,9744,93644,87337,83617,3930,7285,7438,4313,7214,1051,979,9454,5455,9464,47,438,617,68,97,21,46
2007-11-04,46460,56190,49918,25855,28854,47315,60558,20681,88812,22806,3988,9527,8698,8276,8226,3410,6184,7728,5121,9712,144,37,345,43,92,57,17
2007-11-05,33106,86937,14314,51479,76953,66455,68852,72526,64036,52533,4852,6081,6443,6620,8224,1149,3805,3661,8375,6343,672,79,453,74,96,86,24
2007-11-06,22289,25502,2687,99931,52380,71995,14883,34623,16207,36668,4823,8356,4837,614,1750,6802,9008,45,9004,3061,359,428,74,86,11,59,22
2007-11-07,65197,41274,27546,70996,33944,14417,65438,80723,49502,90245,3318,807,7086,3859,4095,9465,4130,9290,5078,4817,411,855,327,13,30,96,29
2007-11-08,8842,59849,50730,94348,71647,80880,7569,48333,12728,53203,7032,9704,7506,2894,3797,7478,9386,1726,5946,8328,392,514,790,88,61,66,91
2007-11-09,41751,75618,77949,36072,19390,49357,45803,97436,97595,51046,6296,4033,782,1645,7741,3313,2575,8482,3382,5787,947,718,337,84,15,57,3
2007-11-10,43817,13840,1114,925,5499,70169,26235,52645,79227,33813,4043,9297,4524,1517,7604,3480,9217,7140,1104,6794,739,399,995,35,44,39,17
2007-11-11,45499,10037,58170,61415,79912,27763,53121,79907,17291,89940,7889,1849,7961,8842,1473,9319,320,2145,6389,8153,698,447,42,73,86,37,41
2007-11-12,4947,8452,78052,52872,65502,6486,55232,82508,76135,40983,2949,2591,2278,5662,9191,1310,7514,8479,1226,2240,343,188,26,26,97,34,50
2007-11-13,28448,90369,53455,54177,69556,171,8357,47048,27391,16397,4968,5391,4724,3900,2824,7501,5884,7361,8913,5130,934,915,164,84,7,53,51
2007-11-14,69576,46679,35266,71418,63638,51813,92439,99882,61815,48303,9865,7763,5918,2401,5084,6115,4964,898,2762,7858,449,352,848,73,15,69,92
2007-11-15,89934,98039,29064,54597,5886,13249,73632,5024,45732,64584,9159,8018,1853,5322,4422,3967,9872,8052,5276,3556,107,348,6,61,38,84,13
2007-11-16,24510,95056,22921,33425,64582,26659,73009,7706,77626,86042,8443,5430,368,4513,4167,6642,2218,4511,1738,1594,184,181,55,56,62,25,67
2007-11-17,48510,38026,65289,7290,62125,4106,61256,70133,51483,38431,3995,5025,9044,6180,6546,8432,942,5622,9408,4987,178,520,364,42,24,0,94
2007-11-18,31195,40889,82636,3017,63032,95661,76649,64461,15648,71166,2774,3013,9427,5085,3138,295,4844,6551,9705,7177,84,887,13,44,40,54,76
2007-11-19,41002,27523,75264,56904,23855,42544,80814,24755,97173,65911,7863,7806,4771,7867,3874,578,5392,1087,4192,8489,295,705,637,38,57,95,51
2007-11-20,85617,15731,4364,93494,41392,67632,62229,77198,37936,85352,73,225,9207,5578,8884,5436,5615,7060,8023,9965,377,166,85,91,45,39,9
2007-11-21,4666,27470,52579,69383,69710,46511,19596,44467,60686,20129,1767,3476,4536,4424,1125,5617,3724,3236,1736,6517,799,831,964,33,23,1,30
2007-11-22,4583,10492,11338,51295,16913,64775,75666,2346,93247,31110,9352,7572,7866,3676,4647,8776,5610,6057,7474,1856,501,102,404,19,94,78,51
2007-11-23,36524,94209,52522,54352,2458,1995,85176,72770,31357,45125,806,4728,36,5403,6206,53,281,6502,4588,852,193,706,229,50,52,15,57
2007-11-24,77074,31075,92301,10319,66707,87038,85897,22760,48620,61018,4700,1,7943,2789,1303,6987,7136,9443,5385,2347,17,761,577,18,26,33,60
2007-11-25,80843,49904,55618,71134,85582,20790,87283,71203,19908,21749,4789,367,3848,3592,9148,3272,522,2444,6077,2864,736,566,383,95,46,68,90
2007-11-26,22314,23934,70990,85166,79020,80207,4540,87232,63165,36509,6319,7677,1375,583,6845,6088,4847,8328,3052,7318,456,347,972,92,54,13,77
2007-11-27,45130,73872,62029,80148,95312,85302,77103,68242,69108,98078,2244,8530,884,6987,3850,7060,2305,5227,5971,721,889,629,840,2,65,88,82
2007-11-28,42509,86115,64315,96747,4185,50005,66594,40464,39273,91534,1561,5596,4365,248,617,3801,4921,8983,2030,7739,520,919,85,28,97,74,81
2007-11-29,80126,27776,74338,67537,99046,73158,56697,36060,63031,36615,3896,5927,2599,7420,4692,3213,942,9227,6948,4986,686,535,428,23,60,39,87
2007-11-30,34722,36340,38342,35388,21135,29436,50901,91213,62592,37541,4081,5446,9897,6733,4642,1121,8360,843,4030,3486,457,623,834,64,28,10,24
2007-12-01,9926,72019,47086,9473,95836,30899,23862,91739,13239,79418,2015,6183,217,6863,8697,2252,5437,1254,6791,9183,189,980,685,53,62,88,19
2007-12-02,60442,40069,45091,15303,17670,97773,72490,85856,23956,10508,7260,7402,3904,1749,7086,2004,8343,1611,5449,624,995,914,457,33,48,93,1
2007-12-03,75036,4694,43788,52923,36275,78089,90174,55563,10881,58482,7286,3865,2858,6848,9381,1685,1205,9787,6924,6834,75,352,602,59,35,36,78
2007-12-04,16867,21151,3295,41749,18178,38402,43988,33862,12119,82019,7704,4517,9908,7523,2547,1243,8882,1610,58,562,360,176,458,45,39,28,3
2007-12-05,90611,50674,82973,17258,68924,22077,83506,85025,95491,72801,4851,6501,3736,1200,1086,4347,5892,6884,1938,8101,82,443,661,78,46,59,75
2007-12-06,31917,57964,95200,61195,48454,88120,74371,15885,73725,63748,8318,8539,9330,1267,4125,8208,103,4725,800,4857,241,13,764,74,87,22,7
2007-12-07,27761,77925,81549,95800,68135,1553,30625,17555,25831,33757,6421,6841,440,1120,7857,1874,4024,9007,8108,3807,66,923,146,79,25,5,30
2007-12-08,48613,74858,94476,97302,58407,21317,43030,44930,20080,63233,9358,1533,4131,1472,5003,7815,431,314,9038,2798,607,495,728,81,87,50,36
2007-12-09,30766,21109,36041,27267,67440,83154,77811,92501,10669,75731,9962,7430,7527,3706,5991,6998,8428,4942,4304,6089,298,311,567,96,38,22,33
2007-12-10,71267,42356,70023,85025,51449,34278,68639,63813,47057,96786,2426,6190,2893,2847,513,3104,5736,6304,1181,418,371,116,595,0,33,94,98
2007-12-11,63675,48234,60756,7696,7993,43974,10621,6835,17920,54207,2313,5615,6882,6285,8691,767,4055,6130,7162,3708,446,917,666,91,77,11,20
2007-12-12,57910,36137,64755,87744,22811,44947,64119,62260,56499,97991,319,488,2846,9530,915,7173,8964,8972,6501,2125,734,607,295,21,38,34,82
2007-12-13,55421,18161,6420,17565,25590,64133,87994,72899,14478,74313,9908,1442,1187,7798,1312,2352,7550,276,6357,8818,634,15,501,27,14,78,51
2007-12-14,85247,32984,41273,71119,72473,4022,11957,64216,26557,46217,3385,9284,4904,507,2429,3111,1975,6634,5298,6428,443,146,323,10,7,90,40
2007-12-15,21266,72379,69281,71066,32108,88878,72375,3442,79738,93411,2391,9393,7417,8718,5929,8939,7579,4100,5612,8335,861,867,568,34,42,28,33
2007-12-16,36432,5331,72195,96052,58645,74570,39950,59462,12465,60692,6094,6822,9609,3340,4594,989,3402,1333,564,5621,29,79,320,43,0,38,96
2007-12-17,45560,36683,54105,24605,75054,87775,71263,40672,39487,5223,9044,9551,2664,4872,5923,6801,3507,1744,4954,9762,786,851,163,74,78,71,34
2007-12-18,62781,97745,19120,40763,51511,96256,12727,51300,2240,11187,60,3643,8462,2382,2556,2019,7237,2793,4672,8023,955,148,506,22,6,31,96
2007-12-19,42387,81962,26790,91407,17801,56060,95603,94151,76723,194,4260,7879,5304,2152,572,3526,3316,3638,9375,2157,540,220,534,15,62,54,3
2007-12-20,97510,49771,3412,72630,59534,444,21782,15783,27877,92868,1621,2015,7171,8715,6861,7387,975,2231,501,6029,309,187,432,52,21,78,10
2007-12-21,30084,14730,64978,59391,48916,24098,35152,71,95807,38869,4686,1660,1807,8929,5700,5395,844,8599,5505,7502,347,84,689,79,80,29,17
2007-12-22,19627,53007,4525,9626,21602,692,86327,94660,25505,93844,5923,6601,9362,5717,1091,8065,8113,7740,7127,6690,523,202,385,5,70,39,72
2007-12-23,76092,16718,79996,58918,58011,87127,33235,58303,24446,34617,5739,3055,3582,8208,8209,9586,3904,1566,3790,927,451,12,29,21,57,75,58
2007-12-24,36142,78925,73426,43071,68588,50164,15130,54526,20143,69210,8843,9741,8012,1397,5585,1263,1849,8801,2881,2626,961,720,806,3,69,94,19
2007-12-25,85700,60523,95714,94669,47421,7323,87653,55374,41664,37106,3238,7536,1374,2944,1952,4354,3096,7443,372,2352,920,946,423,43,78,54,93
2007-12-26,15555,1329,57303,90857,10201,9078,74041,23513,89226,77483,439,3405,1686,8253,9549,8345,9329,203,8307,6359,853,166,886,31,91,55,93
2007-12-27,56983,57143,59980,98601,35925,61748,50824,17036,82317,85349,6604,8362,352,3557,565,3189,7733,9826,7950,7609,868,63,360,73,66,72,56
2007-12-28,46375,5233,54548,78685,39598,30505,25028,10756,18156,45536,2063,1951,4683,9706,2084,9076,2298,358,763,8043,197,129,513,49,30,13,39
2007-12-29,32565,51112,91935,52908,67807,57190,24392,31328,51773,56975,7194,9905,4519,7676,6063,5089,9791,5163,1295,8143,764,924,429,86,42,53,73
2007-12-30,11025,85631,64986,33974,94515,46891,80810,90902,55230,1601,3777,3091,6700,8874,6858,6001,2282,6519,3769,5728,699,644,345,79,20,49,76
2007-12-31,22894,26769,28627,3995,62257,95806,78269,19109,11131,74079,9040,509,2385,5350,716,8420,9093,5210,9760,1594,576,939,206,47,58,79,74
2008-01-01,80263,3782,5773,34501,89072,32092,46558,43444,10503,23341,8356,2568,222,3646,8817,227,3787,9979,9781,8001,393,564,807,7,11,17,30
2008-01-02,83743,87910,6393,3771,30668,67236,69766,48187,30402,37654,6933,4415,6413,7975,7290,5528,3175,9366,2549,9334,95,412,282,54,29,98,97
2008-01-03,45560,31394,99953,76991,26881,28780,27036,62169,88434,97843,4746,4731,1545,6692,8960,8301,3096,5642,4636,8185,815,388,444,25,42,79,10
2008-01-04,20337,73287,38929,352,86537,66166,37663,72036,41298,41912,4748,372,4530,3366,1825,8537,2384,3343,450,1343,330,825,754,55,5,85,33
2008-01-05,71559,9112,24048,47248,37251,44901,28868,67493,8046,55361,6208,6691,3763,2009,1050,4506,1338,4608,2793,1063,455,450,839,47,91,49,56
2008-01-06,172,43710,93939,17717,45756,95946,23822,85244,77113,22449,6000,5213,4956,3592,7554,9674,7291,5068,3598,609,846,157,28,69,28,27,75
2008-01-07,28909,54398,2994,45707,29541,95736,88870,35444,68715,98642,7529,933,7959,8341,138,4347,2873,8340,8300,1695,103,79,177,32,61,97,83
2008-01-08,33756,37521,24215,29969,38839,150,33010,67877,64861,46334,5436,3819,6640,2233,9529,1750,5383,4633,9878,9036,785,378,209,0,3,20,91
2008-01-09,49197,37541,33355,88268,64240,81639,30365,44259,47279,53296,9502,5545,6560,7647,265,6083,4613,2557,4859,892,883,147,150,69,78,52,0
2008-01-10,59221,24168,88842,52851,41315,42261,571,16691,56701,7153,9121,4605,1617,5931,7395,4794,4773,6674,7231,3155,394,617,266,89,72,67,47
2008-01-11,41827,51940,19356,1059,10712,14390,93375,65857,68840,77663,5344,9944,5071,2300,4412,3540,6684,9187,7977,8298,324,419,981,58,95,52,51
2008-01-12,41093,1399,76093,90804,14856,35485,5440,14448,3736,47174,5687,2225,53,6682,8440,2828,9461,8286,5648,2062,802,679,451,44,97,69,66
2008-01-13,36566,7426,3176,71775,13714,44504,36536,13724,99825,61439,5014,5276,3502,7102,9975,7837,528,631,4093,6960,922,792,584,24,90,19,36
2008-01-14,69275,61563,74952,91399,50326,20805,24771,95113,57188,80285,1630,1514,2534,1797,8485,4433,689,8681,3392,3914,619,881,390,94,32,75,68
2008-01-15,31710,73618,28403,28787,49533,58063,46374,72826,98970,54918,8000,9742,8536,8297,8727,9373,1420,9387,108,7286,569,995,396,69,85,21,63
2008-01-16,92500,9710,5938,54156,76212,84265,94378,96072,70312,28835,2003,8851,6643,9735,5504,5136,6959,7617,4934,2144,981,416,346,64,75,60,27
2008-01-17,26998,57835,48488,14975,27221,70620,14509,59962,70819,96510,1779,1925,8162,8740,7424,4477,2569,5533,5650,930,725,460,735,24,94,58,55
2008-01-18,47630,58370,30381,98743,33640,33637,30626,67229,14202,98254,2276,6980,8884,4449,2251,1903,3547,6999,7677,6389,80,293,492,10,7,37,95
2008-01-19,39798,88296,86174,70819,81807,97561,42576,37202,8008,22963,836,4748,9652,674,7371,5954,7966,4506,9979,6842,367,580,470,30,91,76,9
2008-01-20,81713,71295,75739,58111,56778,35030,67405,4817,5304,26520,7738,7250,834,4854,2683,2139,425,7052,4985,9053,317,365,355,13,6,0,33
2008-01-21,69922,2897,53744,26443,11563,16403,68370,61498,35728,36628,6741,3342,1243,581,1563,7417,8186,4108,7785,3954,157,911,34,65,1,38,30
2008-01-22,21893,25515,90766,75884,43796,87105,57405,36468,29861,55438,7116,7586,4757,6388,1209,2205,6857,7685,8360,1958,685,635,656,71,1,94,89
2008-01-23,62698,67490,20999,56826,63341,24562,12958,32680,53441,97478,1299,6791,6526,1328,5946,6774,4989,3405,968,974,666,145,694,23,82,73,44
2008-01-24,11664,29653,52167,88029,22781,99993,18585,45344,34372,35825,1239,8954,6902,3077,7457,6327,8995,6086,3605,7309,314,814,243,3,41,44,64
2008-01-25,20031,58710,15712,59069,98196,40086,23746,9560,60910,3744,9316,2231,9795,5666,2231,822,6483,9643,5343,6383,125,643,51,4,68,16,92
2008-01-26,44538,64096,35058,7464,52569,79066,71491,79564,32976,70727,6762,1694,7263,9222,3104,3674,6649,2107,3866,1859,365,396,413,80,74,8,94
2008-01-27,85694,13606,58859,19528,8749,74371,88088,82161,36734,51582,4689,2160,6522,9153,8739,3312,253,2920,5732,5939,889,207,23,6,88,41,76
2008-01-28,81960,22917,56683,55765,62474,31801,92293,28451,7661,4900,5580,6316,2101,1081,1516,291,5408,7815,7503,3931,419,742,62,5,75,39,22
2008-01-29,84188,10506,90320,9346,91980,2387,55594,98995,85498,80371,6819,2240,4211,5941,8822,977,9332,7411,3459,9570,481,68,338,11,35,96,62
2008-01-30,36074,35507,24420,7089,60560,30640,77571,58888,36253,88543,6456,2088,9123,6536,8160,7639,3433,1922,3621,5759,792,551,94,45,82,97,44
2008-01-31,48499,27867,79533,75621,21477,94995,51852,63116,94138,64388,8156,7830,7266,1154,5846,4009,8420,7859,5117,7391,283,277,334,7,99,5,2
2008-02-01,13478,10729,89758,28851,92329,95106,89364,68627,85543,47608,1535,7489,3476,1012,2239,2725,7601,8229,7534,4777,558,278,248,5,67,4,20
2008-02-02,1549,61245,13486,1863,31395,92143,96775,19940,94380,16354,7788,8892,7415,2142,757,1417,8131,6312,1820,1949,671,277,385,33,64,29,39
2008-02-03,89979,13474,59111,61661,38768,80588,52746,34357,86448,43187,7224,8065,5059,2207,6999,7881,1238,806,6320,7680,731,626,336,47,18,36,83
2008-02-04,40558,68536,82764,15681,79500,16716,90394,46530,99371,48487,9017,7964,3753,9980,6020,629,2400,2911,6797,6063,135,361,401,64,73,31,60
2008-02-05,28425,74423,60904,8653,69164,89227,94850,45875,16802,32211,2537,8860,3783,1755,6394,5037,4997,9014,7846,7,797,277,753,49,7,67,20
2008-02-08,30288,85478,2685,60219,40197,85807,1712,28838,92430,98275,3949,292,7537,5165,6418,6797,5723,3171,6406,3549,361,492,598,34,11,55,88
2008-02-09,96348,16473,3547,94875,91331,29706,44254,7565,75498,61480,5522,5023,5523,1421,9105,8333,282,4024,8787,5540,269,995,489,26,88,17,93
2008-02-10,74164,7312,69372,80621,52888,5869,73391,3142,73278,21371,828,2417,6298,5665,9509,9787,6753,4573,6110,8141,354,518,370,92,83,76,59
2008-02-11,62202,3072,32446,58045,33328,78877,74179,17306,91468,63095,179,4662,5605,7377,8769,2178,142,3389,8401,1371,619,49,698,11,17,56,41
2008-02-12,6095,85228,76456,21375,29737,53520,33107,78652,27666,53127,6973,3242,1524,4486,9811,389,6565,377,8973,1632,701,363,758,29,18,46,97
2008-02-13,35506,88198,74352,30624,50605,27195,49409,78993,15304,42393,38,1516,2690,6583,1264,1685,6180,4659,1933,5717,667,886,99,70,39,46,80
2008-02-14,51945,97610,40223,1427,14140,53763,34321,20969,84573,70815,5576,77,3505,1633,6330,5024,5214,3625,5061,459,264,319,750,35,43,47,79
2008-02-15,11173,4805,10084,76157,86020,57794,62068,84248,55800,2252,185,6268,3377,4021,7858,56,2703,4034,4598,5703,75,46,497,50,38,54,8
2008-02-16,19300,77630,48476,38448,89214,82517,49113,17048,2222,89251,5160,8439,9919,6121,6803,8076,1453,9447,5004,3368,843,159,742,18,54,42,21
2008-02-17,87223,86839,714,50304,33431,58327,52388,28905,7952,45451,7888,3544,286,2741,9566,8987,7042,482,9768,5682,103,397,841,81,16,95,94
2008-02-18,41494,36536,70369,27418,55116,92149,8211,50928,33891,33160,8881,1728,5546,8975,5781,8578,255,5308,7289,6675,581,622,403,71,75,44,23
2008-02-19,16765,46721,12212,32364,4714,42831,95287,99031,90686,39910,9251,7183,1499,990,8059,5360,6736,447,484,3531,689,936,21,80,56,15,27
2008-02-20,39127,21124,42605,84630,82005,62275,11895,48102,84599,72838,2419,1001,154,8398,6855,1812,2375,4620,5262,215,712,435,731,68,85,93,71
2008-02-21,63259,70419,35147,19383,35074,47002,66957,35564,62039,4545,2644,2909,3944,1914,6863,2102,6069,4486,9028,4616,759,225,180,54,92,57,59
2008-02-22,34735,18369,17690,1874,6885,42928,55756,63662,78717,72266,6319,4054,4587,9138,2643,3317,8384,3431,4520,6656,891,997,541,51,12,29,14
2008-02-23,93992,50743,57413,17900,56204,57468,58678,58686,64500,1953,9793,2391,8304,1342,94,9099,7824,9380,2416,9197,231,823,428,61,7,92,94
2008-02-24,92131,25885,53087,69948,94329,95501,60486,45775,32180,6135,4352,9477,9847,3191,4930,5166,306,9401,9967,4481,411,684,96,40,95,72,62
2008-02-25,75406,88762,32470,68775,58499,3430,18527,80552,18780,97016,580,6320,1001,8528,6011,1073,835,6324,6759,9254,387,875,558,88,58,7,4
2008-02-26,43982,16061,3176,74935,96585,34692,40708,86400,81354,14084,6371,3454,4847,6332,915,3625,8695,9079,582,2891,573,40,648,72,14,13,40
2008-02-27,83401,98676,9471,96645,27235,86444,23909,51940,68326,24072,7559,7224,5312,9110,3518,4536,9038,6802,2411,5895,777,162,462,44,78,22,48
2008-02-28,29942,2392,2408,52989,69433,55546,93104,16698,90049,15938,7110,2499,3090,8200,4117,5744,1384,3178,6485,355,637,291,173,54,83,97,41
2008-02-29,5108,26698,48294,18966,10377,61019,30509,43566,80952,73257,2176,5897,1098,7874,7452,8255,7361,5087,4233,1536,306,719,548,70,88,69,35
2008-03-01,47438,25845,35380,25730,50240,81387,81446,75325,41210,14362,4826,2287,2054,1764,8694,966,5015,8053,3348,4057,564,565,491,98,67,6,88
2008-03-02,7147,36522,95456,27741,36333,84694,34436,99784,36619,41876,2195,1111,7450,6592,4354,2699,4584,2853,9213,7369,879,638,302,71,40,67,27
2008-03-03,62351,99627,51832,69974,94324,73552,34959,14253,68946,82811,1944,7962,9843,4486,4213,3665,307,1029,586,4792,869,693,385,21,61,47,67
2008-03-04,62616,36210,22681,87174,74348,47001,73804,50064,16059,62584,4443,6577,1451,7079,630,2718,6076,8424,8279,9337,6,845,479,32,80,69,57
2008-03-05,33446,68750,43906,56212,64062,76825,51214,3779,72723,91633,3175,5321,4547,6715,4381,2580,2504,995,9334,3095,411,499,843,5,19,70,32
2008-03-06,50910,25454,28507,212,19106,22833,60513,13010,78577,72401,4057,3455,1653,7360,3971,4744,7026,1300,7055,1907,890,144,16,19,75,13,8
2008-03-07,92503,36363,46971,52370,6168,56624,89763,38773,17546,96387,5795,2432,8128,2464,9393,5217,1286,425,789,7482,189,128,423,29,54,40,78
2008-03-08,66280,77877,27959,95206,87033,56211,84013,39044,5243,70505,2645,8895,8494,9495,9546,4595,9823,3849,2206,3301,229,60,622,30,16,35,74
2008-03-09,72691,19828,95108,56579,87380,29730,56999,36857,36450,6439,7519,9639,9046,2639,1390,2601,558,2384,2538,7342,301,939,990,45,31,62,70
2008-03-10,89079,14785,16002,59406,25226,52061,19310,60059,4529,98449,2185,3685,2118,3590,1580,3088,1436,9986,336,2961,326,3,918,48,82,80,6
2008-03-11,43191,96945,75360,75210,62614,1898,77589,42842,12244,86641,9565,9036,1674,5118,6163,4110,6457,339,345,1181,914,104,389,25,75,42,20
2008-03-12,96994,30078,41259,18355,33570,65016,34421,80929,36254,77362,6681,4786,7791,2554,2537,4378,3539,5069,9034,6395,547,633,941,5,66,47,51
2008-03-13,86246,99280,92768,26990,10755,76168,61488,36123,9149,82639,5711,290,8012,458,5884,3106,3654,7572,1554,8185,862,396,751,23,97,37,86
2008-03-14,82050,96175,41197,48669,84865,8582,8740,75819,29380,22898,7546,2739,6555,5744,2317,5741,3552,1870,5614,3605,533,62,938,85,46,97,96
2008-03-15,61118,15841,50938,92103,63244,31936,83743,25633,17856,56839,4670,2747,9805,1252,9788,2017,4963,3615,2862,482,416,170,909,84,67,88,17
2008-03-16,95017,88167,42307,58939,29403,63133,29519,5230,97593,2299,9905,7141,4113,3900,9244,450,8756,5161,5841,884,234,935,543,95,33,74,54
2008-03-17,17464,15219,76192,96727,28142,66471,49228,62707,81709,39437,9617,7211,2031,3189,2254,7434,7528,1673,1980,4965,94,719,175,43,1,99,36
2008-03-18,6299,4621,62194,9301,25428,36724,68351,41140,94358,34479,7746,1366,614,2462,8582,1799,83,5079,199,7735,154,700,537,61,80,32,92
2008-03-19,2180,58854,97987,80739,53918,68300,18797,36238,23510,21237,4167,4056,9061,9715,330,4409,3382,6834,2144,5833,915,213,555,59,16,7,87
2008-03-20,13697,90030,46224,19170,297,80473,96919,67291,60955,60336,6526,1209,2987,8283,1831,1772,9061,4272,1635,3274,864,797,397,15,93,92,58
2008-03-21,40905,7417,49590,10094,37884,57670,13822,8735,89763,57217,9176,3488,268,4932,4273,2030,8540,8573,7491,7787,785,469,939,57,77,90,0
2008-03-22,913,22255,81914,85159,62355,43434,89905,43959,65879,82986,1165,5852,4666,9133,9383,1181,658,5839,2873,2829,599,808,447,92,38,41,66
2008-03-23,4384,58253,20029,26019,98374,87666,85703,27740,51368,99666,9614,7960,96,5033,612,4763,8003,332,9365,1210,841,403,594,98,35,25,69
2008-03-24,7882,38308,5279,27576,75381,62788,75198,8279,55924,42995,2103,8152,6003,2761,1393,4442,421,5087,7038,7811,405,470,516,47,1,51,50
2008-03-25,33401,51458,16594,63543,36030,87710,66976,72043,9374,82015,696,4746,5313,4910,188,1770,8128,5756,3227,2545,587,170,576,22,26,41,30
2008-03-26,1632,44601,51313,31474,48274,22360,93890,41911,90110,32872,216,9938,6379,8516,219,7841,1175,234,699,3844,873,533,661,6,14,50,59
2008-03-27,79660,90874,79090,16199,85536,51273,20105,69531,30250,60380,9233,2791,2790,5446,2712,6722,4029,8211,1385,4337,473,902,439,2,42,46,0
2008-03-28,27208,2117,47573,14786,66434,92317,59167,23850,22796,47309,3350,8954,3579,261,234,9329,2056,5068,4635,1926,638,830,848,9,1,54,35
2008-03-29,12608,60714,4727,21732,65259,90303,21801,56242,35309,90293,7636,5200,4724,6712,1430,218,3723,5470,7420,2008,83,799,198,27,67,80,94
2008-03-30,99935,52914,1779,87444,45154,95225,62095,11446,96546,84193,510,8943,9462,5954,9115,91,8258,2225,1567,2582,537,93,761,88,18,24,93
2008-03-31,65636,47554,19038,11798,88800,77060,57459,89120,16732,48857,7136,1332,3550,7000,3436,4351,9161,369,2274,9643,66,597,925,14,25,97,4
2008-04-01,56141,87767,4415,90187,31947,51970,26115,7228,16524,29485,7315,4551,3478,3018,852,4009,1181,4866,5973,6340,891,364,763,60,3,72,25
2008-04-02,34202,26304,36058,13787,80033,32189,70411,73340,46412,63787,4605,7240,1493,2253,7966,5588,5166,2921,5142,5437,173,969,43,50,25,74,32
2008-04-03,272,23704,64664,65699,22065,98010,97742,96589,67146,60116,4442,4464,9731,5070,8760,4682,662,2633,3235,3061,541,51,524,34,23,64,71
2008-04-04,37702,68349,29250,63666,34592,674,74092,65195,56674,10718,5813,5197,4091,7450,6803,5400,6342,8743,5908,7982,394,496,32,94,19,49,48
2008-04-05,83087,44617,23794,31834,33367,67850,47882,30718,34774,47494,3845,999,5294,140,9010,9262,9436,2882,6492,7745,199,577,667,59,36,7,67
2008-04-06,54804,4261,29949,77103,69687,95271,28794,24973,68991,98349,7189,6067,8261,372,2296,6928,9140,3253,5655,9144,449,416,44,2,64,52,37
2008-04-07,18983,1478,52402,41940,82187,3210,35011,93575,65669,33368,3237,9358,5621,9685,4973,721,3348,1611,6331,2723,224,245,82,31,16,59,47
2008-04-08,99688,41581,43095,70490,18589,6591,17701,73006,90902,46442,3181,6855,9741,7027,9905,6847,8479,2401,6352,9480,241,14,263,17,0,29,36
2008-04-09,34400,29655,96309,15848,84880,32622,46715,17191,12116,56768,36,4814,4334,139,1706,838,6428,18,4584,1183,372,375,644,90,66,47,91
2008-04-10,31677,95125,65309,46216,81633,59069,22904,4138,986,76551,2614,5501,8,70,720,4918,2834,2547,1247,2466,56,1,329,9,11,74,54
